"ZagreusHome","ID","ID","ID","","","","Line","","Notes by AR","Notes by DK",""
"Integrated","ZagreusHome_","2769","ZagreusHome_2769","","","","快看，塔纳托斯，不如把这张小桌子送给你吧？","","","",""
"Unused","ZagreusHome_","2770","ZagreusHome_2770","","","","这里应该更欢快一些才对，而这正是我们需要的东西。","","","",""
"Unused","ZagreusHome_","2771","ZagreusHome_2771","","","","如果能在这里多加一些座位的话，那自然是要加的，以防万一嘛。","","","",""
"Integrated","ZagreusHome_","2772","ZagreusHome_2772","","","","不知道他们是怎么让墨纪和另外两个人合影的，她们看起来温文尔雅！","","","",""
"Integrated","ZagreusHome_","2773","ZagreusHome_2773","","","","倪克斯应该有个可以受人崇敬的地方才是。不如……就在那边的墙上吧，怎么样？","","","",""
"Integrated","ZagreusHome_","2774","ZagreusHome_2774","","","","哦哦，抱歉，修普诺斯。","","","",""
"Integrated","ZagreusHome_","2775","ZagreusHome_2775","","","","运气真差。","","","",""
"Integrated","ZagreusHome_","2776","ZagreusHome_2776","","","","嘿，他做到了。","","","",""
"Integrated","ZagreusHome_","2777","ZagreusHome_2777","","","","干得漂亮，修普诺斯！","","","",""
"Integrated","ZagreusHome_","2778","ZagreusHome_2778","","","","有道理。","","","",""
"Integrated","ZagreusHome_","2779","ZagreusHome_2779","","","","我会的。","","","",""
"Integrated","ZagreusHome_","2780","ZagreusHome_2780","","","","没问题。","","","",""
"Integrated","ZagreusHome_","2781","ZagreusHome_2781","","","","谢谢你的建议。","","","",""
"Integrated","ZagreusHome_","2782","ZagreusHome_2782","","","","呃，没问题。","","","",""
"Integrated","ZagreusHome_","2783","ZagreusHome_2783","","","","交给我就好了。","","","",""
"Integrated","ZagreusHome_","2784","ZagreusHome_2784","","","","可以。","","","",""
"Integrated","ZagreusHome_","2785","ZagreusHome_2785","","","","你试试吧。","","","",""
"Integrated","ZagreusHome_","2786","ZagreusHome_2786","","","","你说我黏糊糊的？","","","",""
"Integrated","ZagreusHome_","2789","ZagreusHome_2789","","","","我去和他谈谈吧。","","","",""
"Integrated","ZagreusHome_","2791","ZagreusHome_2791","","","","啊，多谢了，修普诺斯。","","","",""
"Integrated","ZagreusHome_","2796","ZagreusHome_2796","","","","我得试试才行。","","","",""
"Unused","ZagreusHome_","2798","ZagreusHome_2798","","","","那就涉及私人问题了，骨头。不过听起来，你好像想说说你自己对这件事情的看法，是吗？","","","",""
"Integrated","ZagreusHome_","2801","ZagreusHome_2801","","","","先把它们解锁，然后，嗯。","","","",""
"Integrated","ZagreusHome_","2807","ZagreusHome_2807","","","","去追它们吧。","","","",""
"Integrated","ZagreusHome_","2808","ZagreusHome_2808","","","","我敢肯定，他完成了绝大部分的工作。","","","",""
"Integrated","ZagreusHome_","2809","ZagreusHome_2809","","","","或许某种地表生物为原型的编制玩具，能让刻耳柏洛斯一直有事可做吧。","","","",""
"Integrated","ZagreusHome_","2810","ZagreusHome_2810","","","","应该把休息室的入口变得更热情才对。","","","",""
"Integrated","ZagreusHome_","2811","ZagreusHome_2811","","","","要是有人敢接近我的卧室，这东西应该会然他们心生畏惧。","","","",""
"Integrated","ZagreusHome_","2812","ZagreusHome_2812","","","","你已经为我们做了很多事情了，圣殿承包商，不如也为你自己做点小小的事情吧？","","","",""
"Integrated","ZagreusHome_","2813","ZagreusHome_2813","","","","或许有了这些不吉利的刀剑装饰，我的卧室看起来会更漂亮吧。","","","",""
"Integrated","ZagreusHome_","2814","ZagreusHome_2814","","","","你知道吗？我一直都很喜欢双刃大斧。","","","",""
"Integrated","ZagreusHome_","2815","ZagreusHome_2815","","","","是我的宿敌与米诺斯的公牛的马赛克挂画，没什么比这幅画更能激励我了。","","","",""
"Integrated","ZagreusHome_","2816","ZagreusHome_2816","","","","我只想要个火烧得最旺、装饰最豪华的壁炉，谢谢。","","","",""
"Integrated","ZagreusHome_","2817","ZagreusHome_2817","","","","如果把这个优雅的装饰品挂在走廊那边熊熊燃烧的地狱烈焰上面，看起来应该再合适不过了。","","","",""
"Integrated","ZagreusHome_","2818","ZagreusHome_2818","","","","你看起来不怎么舒服啊，父亲，干嘛不找张椅子坐着呢？","","","",""
"Integrated","ZagreusHome_","2819","ZagreusHome_2819","","","","如果阿喀琉斯真打算一直站着，那也应该找个柔软、舒服的地方站着。","","","",""
"Integrated","ZagreusHome_","2820","ZagreusHome_2820","","","","我觉得那边的基座有点太正式了，不太符合我的审美。","","","",""
"Integrated","ZagreusHome_","2821","ZagreusHome_2821","","","","或许就算是死亡的化身，也希望时不时能休息一下。","","","",""
"Integrated","ZagreusHome_","2822","ZagreusHome_2822","","","","哦，我觉得塔纳托斯应该会很喜欢，或许他根本就不会注意到？","","","",""
"Integrated","ZagreusHome_","2823","ZagreusHome_2823","","","","塔纳托斯还能把零零散散的东西藏在哪里呢？","","","",""
"Integrated","ZagreusHome_","2824","ZagreusHome_2824","","","","咱们来装点一下西南侧的大厅吧。","","","",""
"Integrated","ZagreusHome_","2825","ZagreusHome_2825","","","","我觉得，我们可以稍微装饰一下这座大厅的核心部分。","","","",""
"Integrated","ZagreusHome_","2826","ZagreusHome_2826","","","","整个冥界最怡人的地方，这幅画挂在这里正合适。","","","",""
"Integrated","ZagreusHome_","2827","ZagreusHome_2827","","","","这样一来，休息室里的椅子就会更漂亮了。","","","",""
"To Be Integrated","ZagreusHome_","2828","ZagreusHome_2828","","","","如果摆上这尊可爱的雕像，来纪念命运三女神的话，她们应该也会对我更青睐有加吧？","","","",""
"Integrated","ZagreusHome_","2829","ZagreusHome_2829","","","","我觉得有了这些桌子之后，休息室应该会变得更舒服。","","","",""
"Integrated","ZagreusHome_","2830","ZagreusHome_2830","","","","我给大厨抓来了这么多鱼，他肯定需要个地方好好照顾它们。","","","",""
"Integrated","ZagreusHome_","2831","ZagreusHome_2831","","","","我不得不说，这个以肉类为主题的精美艺术品，和这里的风格还真搭！","","","",""
"Integrated","ZagreusHome_","2832","ZagreusHome_2832","","","","像这种充满奇异风格的东西，可以让我对自己的感觉稍微变好那么一点点。","","","",""
"Integrated","ZagreusHome_","2833","ZagreusHome_2833","","","","我的好朋友迪奥尼索司大人总是能激励我，让我对生活保持乐观、健康的态度。","","","",""
"Integrated","ZagreusHome_","2834","ZagreusHome_2834","","","","我的个子已经很高了，原来的床睡不下了。不过，我最近也没什么时间睡觉。","","","",""
"Integrated","ZagreusHome_","2835","ZagreusHome_2835","","","","每次我从冥河血池中爬出来的时候，这些东西应该都能活跃一下气氛。","","","",""
"Integrated","ZagreusHome_","2837","ZagreusHome_2837","","","","反过来吧。","","","",""
"Integrated","ZagreusHome_","2841","ZagreusHome_2841","","","","不！","","","",""
"Integrated","ZagreusHome_","2843","ZagreusHome_2843","","","","趁这个机会好好享受一下吧。","","","",""
"Integrated","ZagreusHome_","2845","ZagreusHome_2845","","","","哈哈哈，我在开玩笑呢，乖狗狗。","","","",""
"Integrated","ZagreusHome_","2847","ZagreusHome_2847","","","","说到这个……！","","","",""
"Integrated","ZagreusHome_","2854","ZagreusHome_2854","","","","看起来我们是有羁绊的，伙计！","","","",""
"Integrated","ZagreusHome_","2855","ZagreusHome_2855","","","","我已经买过了，没必要再卖给我了，老家伙。","","","",""
"Integrated","ZagreusHome_","2856","ZagreusHome_2856","","","","确实很舒服。","","","",""
"Integrated","ZagreusHome_","2857","ZagreusHome_2857","","","","看起来像是七点四十八分……","","","",""
"Integrated","ZagreusHome_","2858","ZagreusHome_2858","","","","哦哦，快看看那些啊。","","","",""
"Integrated","ZagreusHome_","2859","ZagreusHome_2859","","","","你得好好照顾它们，大厨！","","","",""
"Integrated","ZagreusHome_","2860","ZagreusHome_2860","","","","你们好啊，小鱼们！","","","",""
"Integrated","ZagreusHome_","2861","ZagreusHome_2861","","","","是我来了，小鱼们！","","","",""
"Integrated","ZagreusHome_","2862","ZagreusHome_2862","","","","看看它们要去哪……","","","",""
"Integrated","ZagreusHome_","2863","ZagreusHome_2863","","","","这些小鱼就像是在家里一样。","","","",""
"Integrated","ZagreusHome_","2864","ZagreusHome_2864","","","","记得帮我留意一下大厨，小鱼们。","","","",""
"Integrated","ZagreusHome_","2865","ZagreusHome_2865","","","","你们好，小鱼们。","","","",""
"Integrated","ZagreusHome_","2866","ZagreusHome_2866","","","","你们还好吗，小鱼们。","","","",""
"Integrated","ZagreusHome_","2867","ZagreusHome_2867","","","","它们游得确实很开心。","","","",""
"Integrated","ZagreusHome_","2868","ZagreusHome_2868","","","","那是条拳头鱼吗？","","","",""
"Integrated","ZagreusHome_","2869","ZagreusHome_2869","","","","你好啊，地狱鱼！","","","",""
"Integrated","ZagreusHome_","2870","ZagreusHome_2870","","","","蛟龙鱼在游来游去。","","","",""
"Integrated","ZagreusHome_","2871","ZagreusHome_2871","","","","快看那只小鼻涕虫。","","","",""
"Integrated","ZagreusHome_","2872","ZagreusHome_2872","","","","我看到盔虾在游来游去。","","","",""
"Integrated","ZagreusHome_","2873","ZagreusHome_2873","","","","那条鲤鱼看起来过得挺安逸的。","","","",""
"Integrated","ZagreusHome_","2874","ZagreusHome_2874","","","","哦哦，快看那只异形海马。","","","",""
"Integrated","ZagreusHome_","2875","ZagreusHome_2875","","","","这只加普虫找了个不错的地方。","","","",""
"Integrated","ZagreusHome_","2876","ZagreusHome_2876","","","","希望那条刺豚鱼喜欢这里的景色。","","","",""
"Integrated","ZagreusHome_","2877","ZagreusHome_2877","","","","快看那条石背鱼……！","","","",""
"Integrated","ZagreusHome_","2878","ZagreusHome_2878","","","","那只刺甲贝过得很舒坦。","","","",""
"Integrated","ZagreusHome_","2879","ZagreusHome_2879","","","","那条马蒂鱼似乎已经开始适应这里了。","","","",""
"Integrated","ZagreusHome_","2880","ZagreusHome_2880","","","","那只异形水母的颜色真漂亮。","","","",""
"Integrated","ZagreusHome_","2881","ZagreusHome_2881","","","","快看那条双翅鳐……","","","",""
"Integrated","ZagreusHome_","2882","ZagreusHome_2882","","","","有些凡人不相信什么鬼怪，但我相信你！","","","",""
"Integrated","ZagreusHome_","2883","ZagreusHome_2883","","","","只有活着的人才需要睡觉，是吧？","","","",""
"Integrated","ZagreusHome_","2884","ZagreusHome_2884","","","","你犯下的错误，都是你努力过的证明！","","","",""
"Integrated","ZagreusHome_","2885","ZagreusHome_2885","","","","记住，要坚持下去！","","","",""
"Integrated","ZagreusHome_","2886","ZagreusHome_2886","","","","这张海报实在是太丑了。","","","",""
"Integrated","ZagreusHome_","2887","ZagreusHome_2887","","","","老实说，我不知道你们幽灵们是怎么处理这件事的。","","","",""
"Integrated","ZagreusHome_","2888","ZagreusHome_2888","","","","幽灵们，坚持下去。","","","",""
"Integrated","ZagreusHome_","2889","ZagreusHome_2889","","","","你们还在努力吗？","","","",""
"Integrated","ZagreusHome_","2890","ZagreusHome_2890","","","","大家都在努力，是这样吗？","","","",""
"Integrated","ZagreusHome_","2891","ZagreusHome_2891","","","","我觉得那里的人恐怕不会欢迎我。","","","",""
"Integrated","ZagreusHome_","2892","ZagreusHome_2892","","","","是父亲的房间，总是锁着的。","","","",""
"Integrated","ZagreusHome_","2893","ZagreusHome_2893","","","","看起来，墨纪是这座圣殿里最受欢迎的仆从了。","","","",""
"Integrated","ZagreusHome_","2894","ZagreusHome_2894","","","","墨纪成了焦点人物。","","","",""
"Integrated","ZagreusHome_","2895","ZagreusHome_2895","","","","我猜对墨纪拉来说，是个好消息吧。","","","",""
"Integrated","ZagreusHome_","2896","ZagreusHome_2896","","","","墨纪拉一直都榜上有名……","","","",""
"Integrated","ZagreusHome_","2897","ZagreusHome_2897","","","","好吧，干得漂亮，墨纪……","","","",""
"Integrated","ZagreusHome_","2898","ZagreusHome_2898","","","","塔纳托斯，最受欢迎的圣殿仆从……","","","",""
"Integrated","ZagreusHome_","2899","ZagreusHome_2899","","","","塔纳托斯成了焦点人物。","","","",""
"Integrated","ZagreusHome_","2900","ZagreusHome_2900","","","","对塔纳托斯来说是件好事。","","","",""
"Integrated","ZagreusHome_","2901","ZagreusHome_2901","","","","塔纳托斯又上榜了。","","","",""
"Integrated","ZagreusHome_","2902","ZagreusHome_2902","","","","干得漂亮，塔纳托斯。","","","",""
"Integrated","ZagreusHome_","2903","ZagreusHome_2903","","","","刻耳柏洛斯是最受欢迎的圣殿仆从！","","","",""
"Integrated","ZagreusHome_","2904","ZagreusHome_2904","","","","干得漂亮，刻耳柏洛斯。","","","",""
"Integrated","ZagreusHome_","2905","ZagreusHome_2905","","","","看看谁才是最好的狗狗。","","","",""
"Integrated","ZagreusHome_","2906","ZagreusHome_2906","","","","刻耳柏洛斯成了大家的焦点。","","","",""
"Integrated","ZagreusHome_","2907","ZagreusHome_2907","","","","阿喀琉斯榜上有名了！","","","",""
"Integrated","ZagreusHome_","2908","ZagreusHome_2908","","","","阿喀琉斯成了焦点人物！","","","",""
"Integrated","ZagreusHome_","2909","ZagreusHome_2909","","","","最受欢迎的圣殿仆从是阿喀琉斯！","","","",""
"Integrated","ZagreusHome_","2910","ZagreusHome_2910","","","","对阿喀琉斯来说是个好消息。","","","",""
"Integrated","ZagreusHome_","2911","ZagreusHome_2911","","","","俄耳甫斯是我们最受欢迎的圣殿仆从！","","","",""
"Integrated","ZagreusHome_","2912","ZagreusHome_2912","","","","俄耳甫斯上榜了！","","","",""
"Integrated","ZagreusHome_","2913","ZagreusHome_2913","","","","干得漂亮，俄耳甫斯！","","","",""
"Integrated","ZagreusHome_","2914","ZagreusHome_2914","","","","俄耳甫斯榜上有名了！","","","",""
"Integrated","ZagreusHome_","2915","ZagreusHome_2915","","","","圣殿承包商站在了聚光灯下！","","","",""
"Integrated","ZagreusHome_","2916","ZagreusHome_2916","","","","你做到了，圣殿承包商！","","","",""
"Integrated","ZagreusHome_","2917","ZagreusHome_2917","","","","干得好，圣殿承包商。","","","",""
"Integrated","ZagreusHome_","2918","ZagreusHome_2918","","","","我们真为你骄傲，圣殿承包商。","","","",""
"Integrated","ZagreusHome_","2919","ZagreusHome_2919","","","","嘿，干得不错嘛，残魂商人！","","","",""
"Integrated","ZagreusHome_","2920","ZagreusHome_2920","","","","残魂商人做到了！","","","",""
"Integrated","ZagreusHome_","2921","ZagreusHome_2921","","","","干得漂亮，残魂商人。","","","",""
"Integrated","ZagreusHome_","2922","ZagreusHome_2922","","","","恭喜你了，残魂商人。","","","",""
"Integrated","ZagreusHome_","2923","ZagreusHome_2923","","","","大厨拔得头筹了！","","","",""
"Integrated","ZagreusHome_","2924","ZagreusHome_2924","","","","大厨榜上有名了！","","","",""
"Integrated","ZagreusHome_","2925","ZagreusHome_2925","","","","大厨的工作一直很出色。","","","",""
"Integrated","ZagreusHome_","2926","ZagreusHome_2926","","","","嘿，还不赖嘛，大厨！","","","",""
"Integrated","ZagreusHome_","2927","ZagreusHome_2927","","","","嘿，杜莎成了最受欢迎的圣殿仆从！","","","",""
"Integrated","ZagreusHome_","2928","ZagreusHome_2928","","","","杜莎上榜了！","","","",""
"Integrated","ZagreusHome_","2929","ZagreusHome_2929","","","","嘿，杜莎又上榜了！","","","",""
"Integrated","ZagreusHome_","2930","ZagreusHome_2930","","","","杜莎，你成功了！","","","",""
"Integrated","ZagreusHome_","2931","ZagreusHome_2931","","","","我怕不是在做梦吧，是修普诺斯？！","","","",""
"Integrated","ZagreusHome_","2932","ZagreusHome_2932","","","","哇哦，修普诺斯上榜了！","","","",""
"Integrated","ZagreusHome_","2933","ZagreusHome_2933","","","","干得漂亮，修普诺斯。","","","",""
"Integrated","ZagreusHome_","2934","ZagreusHome_2934","","","","修普诺斯，我们为你感到骄傲。","","","",""
"Integrated","ZagreusHome_","2935","ZagreusHome_2935","","","","这肯定是搞错了吧……","","","",""
"Integrated","ZagreusHome_","2936","ZagreusHome_2936","","","","这个风度翩翩的家伙是谁呢？","","","",""
"Integrated","ZagreusHome_","2937","ZagreusHome_2937","","","","嘿，这是真的吗！","","","",""
"Integrated","ZagreusHome_","2938","ZagreusHome_2938","","","","居然真的是我啊。","","","",""
"Integrated","ZagreusHome_","2941","ZagreusHome_2941","","","","呵嗯。","","","",""
"Integrated","ZagreusHome_","2944","ZagreusHome_2944","","","","好吧，大概吧。","","","",""
"Integrated","ZagreusHome_","2959","ZagreusHome_2959","","","","好吧，大概吧。","","","",""
"Integrated","ZagreusHome_","2967","ZagreusHome_2967","","","","我终于获得自由了！算是有点自由了吧。","","","",""
"Integrated","ZagreusHome_","2968","ZagreusHome_2968","","","","多亏了我的缘故，承包商一直都有事可忙。","","","",""
"Integrated","ZagreusHome_","2969","ZagreusHome_2969","","","","我新的家人们看起来都很有趣。","","","",""
"Integrated","ZagreusHome_","2970","ZagreusHome_2970","","","","在困境之中能有朋友，真的是件好事。","","","",""
"Integrated","ZagreusHome_","2971","ZagreusHome_2971","","","","我真不敢相信，雅典娜女士在为我而战。","","","",""
"Integrated","ZagreusHome_","2972","ZagreusHome_2972","","","","宙斯叔叔一直都对我很慷慨。","","","",""
"Integrated","ZagreusHome_","2973","ZagreusHome_2973","","","","波塞冬叔叔……和我的父亲一点都不一样。","","","",""
"Integrated","ZagreusHome_","2974","ZagreusHome_2974","","","","阿弗洛狄忒女士……她对我很关照。","","","",""
"Integrated","ZagreusHome_","2975","ZagreusHome_2975","","","","哪里有暴力，哪里就有阿瑞斯大人。","","","",""
"Integrated","ZagreusHome_","2976","ZagreusHome_2976","","","","我很感谢你的帮助，阿尔忒弥斯女士。","","","",""
"Integrated","ZagreusHome_","2977","ZagreusHome_2977","","","","只要有迪奥尼索司大人在身边，什么时候都不会无聊。","","","",""
"Integrated","ZagreusHome_","2978","ZagreusHome_2978","","","","很高兴赫尔墨斯能站在我这边。","","","",""
"Integrated","ZagreusHome_","2979","ZagreusHome_2979","","","","得墨忒尔女士似乎很关照我。","","","",""
"Integrated","ZagreusHome_","2980","ZagreusHome_2980","","","","我猜，奥林匹斯众神之间，也不总是和和睦睦的吧。","","","",""
"Integrated","ZagreusHome_","2981","ZagreusHome_2981","","","","是来自卡俄斯君主的礼物……","","","",""
"Integrated","ZagreusHome_","2982","ZagreusHome_2982","","","","我觉得卡俄斯君主只是喜欢和我开玩笑而已。","","","",""
"Integrated","ZagreusHome_","2983","ZagreusHome_2983","","","","能使用这些古老的传奇兵器，这可真不错。","","","",""
"Integrated","ZagreusHome_","2984","ZagreusHome_2984","","","","我对斯第格思了如指掌。","","","",""
"Integrated","ZagreusHome_","2985","ZagreusHome_2985","","","","我和科罗纳赫特的关系很亲密。","","","",""
"Integrated","ZagreusHome_","2986","ZagreusHome_2986","","","","不知我已经和埃癸斯共同经历了多少场战斗呢？","","","",""
"Integrated","ZagreusHome_","2987","ZagreusHome_2987","","","","瓦拉塔，真的还有比你更厉害的长矛吗？","","","",""
"Integrated","ZagreusHome_","2988","ZagreusHome_2988","","","","玛尔封的战斗方式一直都直截了当。","","","",""
"Integrated","ZagreusHome_","2989","ZagreusHome_2989","","","","伊格瑞菲，我和你经历了很多战斗啊。","","","",""
"Integrated","ZagreusHome_","2990","ZagreusHome_2990","","","","我猜我最近肯定是没怎么闲着。","","","",""
"Integrated","ZagreusHome_","2991","ZagreusHome_2991","","","","我的武器已经显现出了它们隐藏的力量。","","","",""
"Integrated","ZagreusHome_","2992","ZagreusHome_2992","","","","要是没有我的朋友，我现在会在哪里呢？","","","",""
"Integrated","ZagreusHome_","2993","ZagreusHome_2993","","","","阿克琉斯的法典……它应该对我很有用。","","","",""
"Integrated","ZagreusHome_","2994","ZagreusHome_2994","","","","你就这点本事吗，父亲？","","","",""
"Integrated","ZagreusHome_","2995","ZagreusHome_2995","","","","我猜这个雕像确实挺不错的。","","","",""
"Integrated","ZagreusHome_","2996","ZagreusHome_2996","","","","真不敢相信，我居然真的做到了。","","","",""
"Integrated","ZagreusHome_","2997","ZagreusHome_2997","","","","不知道我能不能用更短的时间逃出这里。","","","",""
"Integrated","ZagreusHome_","2998","ZagreusHome_2998","","","","就算是惩罚契约，也阻止不了我。","","","",""
"Integrated","ZagreusHome_","2999","ZagreusHome_2999","","","","我的力量足以消灭父亲的仆从。","","","",""
"Integrated","ZagreusHome_","3000","ZagreusHome_3000","","","","夜之圣镜……它让我变得更加强大。","","","",""
"Integrated","ZagreusHome_","3001","ZagreusHome_3001","","","","骨头并没有彻底死掉，我猜我还是挺高兴的吧。","","","",""
"Integrated","ZagreusHome_","3002","ZagreusHome_3002","","","","倪克斯……这是我至少应该做的。","","","",""
"Integrated","ZagreusHome_","3003","ZagreusHome_3003","","","","我猜，西西弗斯应该比以前还要自由。","","","",""
"Integrated","ZagreusHome_","3004","ZagreusHome_3004","","","","希望俄耳甫斯和欧律狄刻能重归于好。","","","",""
"Integrated","ZagreusHome_","3005","ZagreusHome_3005","","","","希望阿喀琉斯和普特洛克勒斯能弥补他们错过的一切。","","","",""
"Integrated","ZagreusHome_","3006","ZagreusHome_3006","","","","希望杜莎能把一切都安排好。","","","",""
"Integrated","ZagreusHome_","3007","ZagreusHome_3007","","","","冷艳锯……多么奇妙的武器啊……","","","",""
"Integrated","ZagreusHome_","3008","ZagreusHome_3008","","","","王者之圣剑……谢谢你的力量。","","","",""
"Integrated","ZagreusHome_","3009","ZagreusHome_3009","","","","天神之弓沙兰迦……能使用你，我感到很荣幸。","","","",""
"Integrated","ZagreusHome_","3010","ZagreusHome_3010","","","","奈格灵之盾……什么样的攻击你都能挡得住。","","","",""
"Integrated","ZagreusHome_","3011","ZagreusHome_3011","","","","伊甸之火……路西法到底是在哪里找到你的？","","","",""
"Integrated","ZagreusHome_","3012","ZagreusHome_3012","","","","我不是俄耳甫斯，不过我也不是什么笨蛋。","","","",""
"Integrated","ZagreusHome_","3013","ZagreusHome_3013","","","","我要把所有鱼都钓回来。","","","",""
"Integrated","ZagreusHome_","3014","ZagreusHome_3014","","","","卡戎肯定从我这里赚了不少钱吧。","","","",""
"Integrated","ZagreusHome_","3015","ZagreusHome_3015","","","","赫尔墨斯真的相信我做得到。","","","",""
"Integrated","ZagreusHome_","3016","ZagreusHome_3016","","","","我一直很乐于听从卡俄斯君主的指示。","","","",""
"Integrated","ZagreusHome_","3017","ZagreusHome_3017","","","","只要是能把忒修斯干掉，怎样都好。","","","",""
"Unused","ZagreusHome_","3018","ZagreusHome_3018","","","","就是他们对我说，整个奥林匹斯都在等着我诸如此类的话吧？他们怎么样了？","","","",""
"Unused","ZagreusHome_","3019","ZagreusHome_3019","","","","金碧辉煌的奖励房间，嗯。","","","",""
"Unused","ZagreusHome_","3020","ZagreusHome_3020","","","","是啊，有什么理由不喜欢呢。","","","",""
"Unused","ZagreusHome_","3021","ZagreusHome_3021","","","","那就一边挥舞长枪，一边向前奔跑吧。","","","",""
"Unused","ZagreusHome_","3022","ZagreusHome_3022","","","","拉弓的时候得留意最佳时机。","","","",""
"Unused","ZagreusHome_","3023","ZagreusHome_3023","","","","先挡住攻击，然后再一盾砸过去。","","","",""
"Unused","ZagreusHome_","3024","ZagreusHome_3024","","","","手持双子之拳全力狂奔……","","","",""
"Unused","ZagreusHome_","3025","ZagreusHome_3025","","","","需要重新上弹的时候，要记得留意提示……","","","",""
"Unused","ZagreusHome_","3026","ZagreusHome_3026","","","","你指的是我的武器上的黑暗渴望吗，嗯……","","","",""
"Integrated","ZagreusHome_","3027","ZagreusHome_3027","","","","这是献给你的，渴望鲜血的战争之神。","","","",""
"Integrated","ZagreusHome_","3028","ZagreusHome_3028","","","","和你谈得很愉快！","","","",""
"Integrated","ZagreusHome_","3029","ZagreusHome_3029","","","","和你聊得很开心。","","","",""
"Integrated","ZagreusHome_","3030","ZagreusHome_3030","","","","下次见！","","","",""
"Integrated","ZagreusHome_","3031","ZagreusHome_3031","","","","谢谢！","","","",""
"Integrated","ZagreusHome_","3032","ZagreusHome_3032","","","","多保重！","","","",""
"Integrated","ZagreusHome_","3033","ZagreusHome_3033","","","","多多保重，好吗？","","","",""
"Integrated","ZagreusHome_","3034","ZagreusHome_3034","","","","好了，我得走了。","","","",""
"Integrated","ZagreusHome_","3035","ZagreusHome_3035","","","","回头见吧。","","","",""
"Integrated","ZagreusHome_","3036","ZagreusHome_3036","","","","再见，杜莎。","","","",""
"Integrated","ZagreusHome_","3037","ZagreusHome_3037","","","","下次见，杜莎。","","","",""
"Integrated","ZagreusHome_","3038","ZagreusHome_3038","","","","保重身体，杜莎！","","","",""
"Integrated","ZagreusHome_","3039","ZagreusHome_3039","","","","下次见，修普诺斯。","","","",""
"Integrated","ZagreusHome_","3040","ZagreusHome_3040","","","","好了，修普诺斯。","","","",""
"Integrated","ZagreusHome_","3041","ZagreusHome_3041","","","","好好休息休息吧，朋友。","","","",""
"Integrated","ZagreusHome_","3042","ZagreusHome_3042","","","","再见，修普诺斯。","","","",""
"Integrated","ZagreusHome_","3043","ZagreusHome_3043","","","","再见，塔纳。","","","",""
"Integrated","ZagreusHome_","3044","ZagreusHome_3044","","","","再见，塔纳托斯。","","","",""
"Integrated","ZagreusHome_","3045","ZagreusHome_3045","","","","下次见吧。","","","",""
"Integrated","ZagreusHome_","3046","ZagreusHome_3046","","","","谢谢你，先生。","","","",""
"Integrated","ZagreusHome_","3047","ZagreusHome_3047","","","","多保重，先生。","","","",""
"Integrated","ZagreusHome_","3048","ZagreusHome_3048","","","","谢谢你，先生。","","","",""
"Integrated","ZagreusHome_","3049","ZagreusHome_3049","","","","下次见，乖狗狗。","","","",""
"Integrated","ZagreusHome_","3050","ZagreusHome_3050","","","","记得要当个乖狗狗。","","","",""
"Integrated","ZagreusHome_","3051","ZagreusHome_3051","","","","我马上就回来，乖狗狗。","","","",""
"Integrated","ZagreusHome_","3052","ZagreusHome_3052","","","","多保重，乖狗狗。","","","",""
"Integrated","ZagreusHome_","3053","ZagreusHome_3053","","","","多保重，墨纪。","","","",""
"Integrated","ZagreusHome_","3054","ZagreusHome_3054","","","","下次见了，好吗？","","","",""
"Integrated","ZagreusHome_","3055","ZagreusHome_3055","","","","很高兴见到你，墨纪。","","","",""
"Integrated","ZagreusHome_","3056","ZagreusHome_3056","","","","回头见吧，墨纪。","","","",""
"Integrated","ZagreusHome_","3057","ZagreusHome_3057","","","","再见了，朋友。","","","",""
"Integrated","ZagreusHome_","3058","ZagreusHome_3058","","","","多保重，朋友。","","","",""
"Integrated","ZagreusHome_","3059","ZagreusHome_3059","","","","谢谢你，朋友。","","","",""
"Integrated","ZagreusHome_","3060","ZagreusHome_3060","","","","你很漂亮，朋友。","","","",""
"Integrated","ZagreusHome_","3061","ZagreusHome_3061","","","","你听起来真是棒极了，朋友。","","","",""
"Integrated","ZagreusHome_","3062","ZagreusHome_3062","","","","再见，倪克斯。","","","",""
"Integrated","ZagreusHome_","3063","ZagreusHome_3063","","","","谢谢你，倪克斯。","","","",""
"Integrated","ZagreusHome_","3064","ZagreusHome_3064","","","","和你聊得很开心，父亲！","","","",""
"Integrated","ZagreusHome_","3065","ZagreusHome_3065","","","","那好吧！","","","",""
"Integrated","ZagreusHome_","3066","ZagreusHome_3066","","","","好吧！","","","",""
"Integrated","ZagreusHome_","3067","ZagreusHome_3067","","","","你在这里千万别拘束！","","","",""
"Integrated","ZagreusHome_","3068","ZagreusHome_3068","","","","最近怎么样？","","","",""
"Integrated","ZagreusHome_","3069","ZagreusHome_3069","","","","谢谢你等我。","","","",""
"Integrated","ZagreusHome_","3070","ZagreusHome_3070","","","","谢谢你的耐心。","","","",""
"Integrated","ZagreusHome_","3071","ZagreusHome_3071","","","","你们还好吗，幽灵们？","","","",""
"Integrated","ZagreusHome_","3072","ZagreusHome_3072","","","","最近有什么事吗？","","","",""
"Integrated","ZagreusHome_","3073","ZagreusHome_3073","","","","有什么新鲜事吗？","","","",""
"Integrated","ZagreusHome_","3074","ZagreusHome_3074","","","","嘿，欢迎！","","","",""
