"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","3797","ZagreusField_3797","","","","会是哪个祝福呢？","","",""
"Integrated","ZagreusField_","3798","ZagreusField_3798","","","","是谁？","","",""
"Integrated","ZagreusField_","3799","ZagreusField_3799","","","","让我看看是谁来了。","","",""
"Integrated","ZagreusField_","3800","ZagreusField_3800","","","","现身吧，神秘的神明。","","",""
"Integrated","ZagreusField_","3801","ZagreusField_3801","","","","这是谁呢？","","",""
"Integrated","ZagreusField_","3802","ZagreusField_3802","","","","他们还没露面呢。","","",""
"Integrated","ZagreusField_","3803","ZagreusField_3803","","","","会是谁呢？","","",""
"Integrated","ZagreusField_","3805","ZagreusField_3805","","","","呃……是的？刚刚我应答了，这没问题吧？","","",""
"Unused","ZagreusField_","3815","ZagreusField_3815","","","","上次我们打架的时候，赢的人可是我。我觉得和我相比，你更让人觉得一目了然。","","",""
"Integrated","ZagreusField_","3816","ZagreusField_3816","","","","……呃，我可不知道怎么样才能既回答你，又不违抗你的意愿，阿勒克图。不过如果以后的话，好吧，我尽量吧。","","",""
"Integrated","ZagreusField_","3817","ZagreusField_3817","","","","老实说，确实如此。不过我可不觉得这件事和你有什么关系，阿勒克图。","","",""
"Integrated","ZagreusField_","3818","ZagreusField_3818","","","","我发现不管发生什么事情，你都能想办法赖到我的头上，跟我没完，对不对？","","",""
"Integrated","ZagreusField_","3820","ZagreusField_3820","","","","阿勒克图！","","",""
"Integrated","ZagreusField_","3821","ZagreusField_3821","","","","阿勒克图……","","",""
"Integrated","ZagreusField_","3822","ZagreusField_3822","","","","又是你。","","",""
"Integrated","ZagreusField_","3823","ZagreusField_3823","","","","很可爱。","","",""
"Integrated","ZagreusField_","3825","ZagreusField_3825","","","","杀手扎格？！","","",""
"Integrated","ZagreusField_","3828","ZagreusField_3828","","","","就差一点了！","","",""
"Integrated","ZagreusField_","3830","ZagreusField_3830","","","","就是这样！","","",""
"Integrated","ZagreusField_","3832","ZagreusField_3832","","","","“幸福”可不是这么说的……","","",""
"Integrated","ZagreusField_","3834","ZagreusField_3834","","","","太棒了。","","",""
"Integrated","ZagreusField_","3837","ZagreusField_3837","","","","我们是朋友！","","",""
"Integrated","ZagreusField_","3838","ZagreusField_3838","","","","提西福涅！","","",""
"Integrated","ZagreusField_","3839","ZagreusField_3839","","","","呃……你好。","","",""
"Integrated","ZagreusField_","3840","ZagreusField_3840","","","","呃……嘿。","","",""
"Integrated","ZagreusField_","3841","ZagreusField_3841","","","","我们是朋友吗？","","",""
"Integrated","ZagreusField_","3842","ZagreusField_3842","","","","我们是朋友吗？或许是吧？","","",""
"Integrated","ZagreusField_","3844","ZagreusField_3844","","","","哈，我就知道！","","",""
"Integrated","ZagreusField_","3846","ZagreusField_3846","","","","我每个字都是认真的！","","",""
"Integrated","ZagreusField_","3850","ZagreusField_3850","","","","呃，你没生我的气，是吧，卡戎老伙计？","","",""
"Integrated","ZagreusField_","3852","ZagreusField_3852","","","","哈啊，这真是让人舒心！","","",""
"Integrated","ZagreusField_","3854","ZagreusField_3854","","","","我喜欢你的幽默感，伙计。","","",""
"Integrated","ZagreusField_","3856","ZagreusField_3856","","","","需要骨头的时候，他跑哪里去了？","","",""
"Integrated","ZagreusField_","3857","ZagreusField_3857","","","","骨头，你去哪了？","","",""
"Integrated","ZagreusField_","3858","ZagreusField_3858","","","","该死的，骨头？！","","",""
"Integrated","ZagreusField_","3881","ZagreusField_3881","","","","那就好，很高兴这件事解决了！","","",""
"Integrated","ZagreusField_","3887","ZagreusField_3887","","","","阿斯忒里俄斯，忒修斯。","","",""
"Integrated","ZagreusField_","3888","ZagreusField_3888","","","","阿斯忒里俄斯，还有另一个家伙。","","",""
"Integrated","ZagreusField_","3889","ZagreusField_3889","","","","要再打一场吗？","","",""
"Unused","ZagreusField_","3899","ZagreusField_3899","","","","这么说就实在是有点夸张了，不过，我猜这么说倒也没错。不过那个忒修斯……实话告诉你吧，他一点都不在乎我！.","","",""
"Integrated","ZagreusField_","3903","ZagreusField_3903","","","","你这地方很不错嘛，伙计！","","",""
"Integrated","ZagreusField_","3904","ZagreusField_3904","","","","他们差不多算是变成大水晶了。","","",""
"Integrated","ZagreusField_","3905","ZagreusField_3905","","","","下次有机会再来一场吧！","","",""
"Integrated","ZagreusField_","3906","ZagreusField_3906","","","","我敢肯定，用不了多久，那些女巫又会重新碰面。","","",""
"Integrated","ZagreusField_","3907","ZagreusField_3907","","","","是冥界海关……","","",""
"Integrated","ZagreusField_","3908","ZagreusField_3908","","","","去吧，冥界海关。","","",""
"Integrated","ZagreusField_","3909","ZagreusField_3909","","","","这是给你的，冥界海关。","","",""
"Integrated","ZagreusField_","3910","ZagreusField_3910","","","","想通过海关，只有一个办法。","","",""
"Integrated","ZagreusField_","3911","ZagreusField_3911","","","","我得通过海关才行。","","",""
"Integrated","ZagreusField_","3912","ZagreusField_3912","","","","不如给我些别的东西吧？","","",""
"Integrated","ZagreusField_","3913","ZagreusField_3913","","","","不如给我些别的东西吧，怎么样？","","",""
"Integrated","ZagreusField_","3914","ZagreusField_3914","","","","嗯，让我看看有没有别的吧。","","",""
"Integrated","ZagreusField_","3915","ZagreusField_3915","","","","有没有其它的祝福呢？","","",""
"Integrated","ZagreusField_","3916","ZagreusField_3916","","","","我不想当个不知感恩的人……","","",""
"Integrated","ZagreusField_","3917","ZagreusField_3917","","","","呃，还有其它的吗？","","",""
"Integrated","ZagreusField_","3918","ZagreusField_3918","","","","不如给我其它的祝福看看吧。","","",""
"Integrated","ZagreusField_","3919","ZagreusField_3919","","","","嘿，有别的东西吗？","","",""
"Integrated","ZagreusField_","3920","ZagreusField_3920","","","","还有其它的祝福可以看看吗？","","",""
"Integrated","ZagreusField_","3921","ZagreusField_3921","","","","这些东西我都不怎么喜欢。","","",""
"Integrated","ZagreusField_","3923","ZagreusField_3923","","","","啊，是啊，我没想到。忘了我这些话吧！","","",""
"Integrated","ZagreusField_","3925","ZagreusField_3925","","","","骸骨九头蛇，你看起来……不太一样了……","","",""
"Integrated","ZagreusField_","3926","ZagreusField_3926","","","","骸骨九头蛇，你看起来真是太拉风了！","","",""
"Integrated","ZagreusField_","3927","ZagreusField_3927","","","","你又变了模样，是吧，九头蛇？","","",""
"Integrated","ZagreusField_","3928","ZagreusField_3928","","","","你又换了新的样子，骸骨九头蛇。","","",""
"Integrated","ZagreusField_","3929","ZagreusField_3929","","","","哎哟，看看你吧，勒拿！","","",""
"Integrated","ZagreusField_","3930","ZagreusField_3930","","","","可以让我说一句吗？你看起来实在是太可爱了，勒拿。","","",""
"Integrated","ZagreusField_","3931","ZagreusField_3931","","","","可以让我说一句吗？你看起来真是太可爱了，勒拿。","","",""
"Integrated","ZagreusField_","3932","ZagreusField_3932","","","","哇啊，这可不太妙……","","",""
"Integrated","ZagreusField_","3933","ZagreusField_3933","","","","你是学了新的招数吗，骸骨九头蛇？","","",""
"Integrated","ZagreusField_","3934","ZagreusField_3934","","","","哦，这恐怕不太妙。","","",""
"Integrated","ZagreusField_","3935","ZagreusField_3935","","","","这可一点都不好。","","",""
"Integrated","ZagreusField_","3936","ZagreusField_3936","","","","我可不喜欢这样！","","",""
"Integrated","ZagreusField_","3937","ZagreusField_3937","","","","哦，天啊，这么搞我吗？","","",""
"Integrated","ZagreusField_","3938","ZagreusField_3938","","","","好了，末日巨岩。","","",""
"Integrated","ZagreusField_","3939","ZagreusField_3939","","","","你好啊，末日巨岩！","","",""
"Integrated","ZagreusField_","3940","ZagreusField_3940","","","","我要把你砸成碎片。","","",""
"Integrated","ZagreusField_","3941","ZagreusField_3941","","","","好吧，是该死的末日巨岩。","","",""
"Integrated","ZagreusField_","3942","ZagreusField_3942","","","","让我再拆你一次吧。","","",""
"Integrated","ZagreusField_","3943","ZagreusField_3943","","","","被困在水晶里的灵魂啊，你们自由了。","","",""
"Integrated","ZagreusField_","3944","ZagreusField_3944","","","","呃，是那玩意儿。","","",""
"Integrated","ZagreusField_","3945","ZagreusField_3945","","","","又少了一块邪恶的巨型水晶。","","",""
"Integrated","ZagreusField_","3946","ZagreusField_3946","","","","粉身碎骨！","","",""
"Integrated","ZagreusField_","3947","ZagreusField_3947","","","","我看到你了，伏击者。","","",""
"Integrated","ZagreusField_","3948","ZagreusField_3948","","","","我们开战吧，伏击者！","","",""
"Integrated","ZagreusField_","3949","ZagreusField_3949","","","","来和我单挑吧，伏击者！","","",""
"Integrated","ZagreusField_","3950","ZagreusField_3950","","","","是邪恶伏击者……","","",""
"Integrated","ZagreusField_","3951","ZagreusField_3951","","","","来试试我的能耐吧，伏击者。","","",""
"Integrated","ZagreusField_","3952","ZagreusField_3952","","","","看看是谁笑到最后了？","","",""
"Integrated","ZagreusField_","3953","ZagreusField_3953","","","","下次别挡我的路。","","",""
"Integrated","ZagreusField_","3954","ZagreusField_3954","","","","解决掉了。","","",""
"Integrated","ZagreusField_","3955","ZagreusField_3955","","","","你想砍我，那我也砍回去。","","",""
"Integrated","ZagreusField_","3956","ZagreusField_3956","","","","是女巫们！","","",""
"Integrated","ZagreusField_","3957","ZagreusField_3957","","","","四散而逃吧，女巫们！","","",""
"Integrated","ZagreusField_","3958","ZagreusField_3958","","","","不介意我也加进去吧，女巫？","","",""
"Integrated","ZagreusField_","3959","ZagreusField_3959","","","","好吧，我还是玩得挺尽兴的。","","",""
"Integrated","ZagreusField_","3960","ZagreusField_3960","","","","再见了，女士们。","","",""
"Integrated","ZagreusField_","3961","ZagreusField_3961","","","","下次有机会再来一次吧，好吗？","","",""
"Integrated","ZagreusField_","3962","ZagreusField_3962","","","","什么……他说的是骨头的牙齿吗？","","",""
"Integrated","ZagreusField_","3963","ZagreusField_3963","","","","公事公办。","","",""
"Integrated","ZagreusField_","3964","ZagreusField_3964","","","","别太难过。","","",""
"Integrated","ZagreusField_","3965","ZagreusField_3965","","","","我们回家再见吧。","","",""
"Integrated","ZagreusField_","3966","ZagreusField_3966","","","","再见，墨纪。","","",""
"Integrated","ZagreusField_","3967","ZagreusField_3967","","","","很高兴见到你？","","",""
"Integrated","ZagreusField_","3968","ZagreusField_3968","","","","很高兴见到你。","","",""
"Integrated","ZagreusField_","3969","ZagreusField_3969","","","","好吧，她真可爱。","","",""
"Integrated","ZagreusField_","3970","ZagreusField_3970","","","","希望她别太生我的气。","","",""
"Integrated","ZagreusField_","3971","ZagreusField_3971","","","","她肯定会大发雷霆的。","","",""
"Integrated","ZagreusField_","3972","ZagreusField_3972","","","","呃，抱歉，我走错地方了！","","",""
"Integrated","ZagreusField_","3973","ZagreusField_3973","","","","我被锁在里面了。","","",""
"Integrated","ZagreusField_","3974","ZagreusField_3974","","","","这次找得还蛮快的。","","",""
"Integrated","ZagreusField_","3975","ZagreusField_3975","","","","已经找到了。","","",""
"Integrated","ZagreusField_","3976","ZagreusField_3976","","","","嘿，是萨提尔的麻袋。","","",""
"Integrated","ZagreusField_","3977","ZagreusField_3977","","","","你猜怎么着？是萨提尔的麻袋。","","",""
"Integrated","ZagreusField_","3978","ZagreusField_3978","","","","它就在那里。","","",""
"Integrated","ZagreusField_","3979","ZagreusField_3979","","","","呃，终于找到了。","","",""
"Integrated","ZagreusField_","3980","ZagreusField_3980","","","","终于找到那个麻袋了。","","",""
"Integrated","ZagreusField_","3981","ZagreusField_3981","","","","我找你找得好苦啊。","","",""
"Integrated","ZagreusField_","3982","ZagreusField_3982","","","","刻耳柏洛斯肯定饿坏了。","","",""
"Integrated","ZagreusField_","3983","ZagreusField_3983","","","","终于找到了。","","",""
"Integrated","ZagreusField_","3984","ZagreusField_3984","","","","谢谢你，伙计。","","",""
"Integrated","ZagreusField_","3985","ZagreusField_3985","","","","我们走。","","",""
"Integrated","ZagreusField_","3986","ZagreusField_3986","","","","我们走吧。","","",""
"Integrated","ZagreusField_","3987","ZagreusField_3987","","","","继续前进。","","",""
"Integrated","ZagreusField_","3988","ZagreusField_3988","","","","我们不能停下来。","","",""
"Integrated","ZagreusField_","3989","ZagreusField_3989","","","","慢慢来……","","",""
"Integrated","ZagreusField_","3990","ZagreusField_3990","","","","稳一点儿……","","",""
"Integrated","ZagreusField_","3991","ZagreusField_3991","","","","是我的了。","","",""
"Integrated","ZagreusField_","3992","ZagreusField_3992","","","","是我的了。","","",""
"Integrated","ZagreusField_","3993","ZagreusField_3993","","","","谢谢你，父亲。","","",""
"Integrated","ZagreusField_","3994","ZagreusField_3994","","","","这是我赢来的。","","",""
"Integrated","ZagreusField_","3995","ZagreusField_3995","","","","我感觉变强了。","","",""
"Integrated","ZagreusField_","3996","ZagreusField_3996","","","","我感觉变得更强了。","","",""
"Integrated","ZagreusField_","3997","ZagreusField_3997","","","","我感觉很不错。","","",""
"Integrated","ZagreusField_","3998","ZagreusField_3998","","","","我感觉变得结实了。","","",""
"Integrated","ZagreusField_","3999","ZagreusField_3999","","","","是半人马的力量。","","",""
"Integrated","ZagreusField_","4000","ZagreusField_4000","","","","活力。","","",""
"Integrated","ZagreusField_","4001","ZagreusField_4001","","","","这就是生命的力量。","","",""
"Integrated","ZagreusField_","4002","ZagreusField_4002","","","","这样我就能坚持下去了。","","",""
"Integrated","ZagreusField_","4003","ZagreusField_4003","","","","呃啊啊！","","",""
"Integrated","ZagreusField_","4004","ZagreusField_4004","","","","啊啊啊！","","",""
"Integrated","ZagreusField_","4005","ZagreusField_4005","","","","嘎啊啊！","","",""
"Integrated","ZagreusField_","4006","ZagreusField_4006","","","","啊啊，你！","","",""
"Integrated","ZagreusField_","4007","ZagreusField_4007","","","","别这样！","","",""
"Integrated","ZagreusField_","4008","ZagreusField_4008","","","","呜，啊啊！","","",""
"Integrated","ZagreusField_","4009","ZagreusField_4009","","","","哈——？","","",""
"Integrated","ZagreusField_","4010","ZagreusField_4010","","","","好吧，宙斯大人。","","",""
"Integrated","ZagreusField_","4011","ZagreusField_4011","","","","电闪雷鸣。","","",""
"Integrated","ZagreusField_","4012","ZagreusField_4012","","","","雷电交加。","","",""
"Integrated","ZagreusField_","4013","ZagreusField_4013","","","","这就是天神的力量。","","",""
"Integrated","ZagreusField_","4014","ZagreusField_4014","","","","波塞冬的力量。","","",""
"Integrated","ZagreusField_","4015","ZagreusField_4015","","","","谢谢你，叔叔。","","",""
"Integrated","ZagreusField_","4016","ZagreusField_4016","","","","呼，感觉到了。","","",""
"Integrated","ZagreusField_","4017","ZagreusField_4017","","","","大海的力量。","","",""
"Integrated","ZagreusField_","4018","ZagreusField_4018","","","","谢谢你，雅典娜。","","",""
"Integrated","ZagreusField_","4019","ZagreusField_4019","","","","雅典娜的力量。","","",""
"Integrated","ZagreusField_","4020","ZagreusField_4020","","","","愿你的智慧指引我前进。","","",""
"Integrated","ZagreusField_","4021","ZagreusField_4021","","","","谢谢你的帮忙。","","",""
"Integrated","ZagreusField_","4022","ZagreusField_4022","","","","我的心已经填满了。","","",""
"Integrated","ZagreusField_","4023","ZagreusField_4023","","","","太美了。","","",""
"Integrated","ZagreusField_","4024","ZagreusField_4024","","","","我很喜欢。","","",""
"Integrated","ZagreusField_","4025","ZagreusField_4025","","","","我精神抖擞……","","",""
"Integrated","ZagreusField_","4026","ZagreusField_4026","","","","要么杀人，要么被杀。","","",""
"Integrated","ZagreusField_","4027","ZagreusField_4027","","","","那就让更多人血流成河吧。","","",""
"Integrated","ZagreusField_","4028","ZagreusField_4028","","","","战争爆发了。","","",""
"Integrated","ZagreusField_","4029","ZagreusField_4029","","","","这是我的战争。","","",""
"Integrated","ZagreusField_","4030","ZagreusField_4030","","","","来狩猎那些死人吧。","","",""
"Integrated","ZagreusField_","4031","ZagreusField_4031","","","","箭在弦上。","","",""
"Integrated","ZagreusField_","4032","ZagreusField_4032","","","","我的感觉更加敏锐了。","","",""
"Integrated","ZagreusField_","4033","ZagreusField_4033","","","","谢谢你，阿尔忒弥斯。","","",""
"Integrated","ZagreusField_","4034","ZagreusField_4034","","","","呼，真不错。","","",""
"Integrated","ZagreusField_","4035","ZagreusField_4035","","","","干杯，伙计。","","",""
"Integrated","ZagreusField_","4036","ZagreusField_4036","","","","感觉很好！","","",""
"Integrated","ZagreusField_","4037","ZagreusField_4037","","","","我感觉充满了力量。","","",""
"Integrated","ZagreusField_","4038","ZagreusField_4038","","","","天寒地冻。","","",""
"Integrated","ZagreusField_","4039","ZagreusField_4039","","","","瑟瑟发抖……","","",""
"Integrated","ZagreusField_","4040","ZagreusField_4040","","","","我冷静下来了……","","",""
"Integrated","ZagreusField_","4041","ZagreusField_4041","","","","真是冰寒彻骨……","","",""
"Integrated","ZagreusField_","4042","ZagreusField_4042","","","","我要继续前进了。","","",""
"Integrated","ZagreusField_","4043","ZagreusField_4043","","","","和赫尔墨斯一样快。","","",""
"Integrated","ZagreusField_","4044","ZagreusField_4044","","","","这就对了。","","",""
"Integrated","ZagreusField_","4045","ZagreusField_4045","","","","出发吧！出发吧！","","",""
"Integrated","ZagreusField_","4046","ZagreusField_4046","","","","指引我吧，卡俄斯。","","",""
"Integrated","ZagreusField_","4047","ZagreusField_4047","","","","让我们看看会发生什么吧。","","",""
"Integrated","ZagreusField_","4048","ZagreusField_4048","","","","让我来打破这诅咒吧。","","",""
"Integrated","ZagreusField_","4049","ZagreusField_4049","","","","我应付得来。","","",""
"Integrated","ZagreusField_","4050","ZagreusField_4050","","","","很快应该就会有价值了。","","",""
"Integrated","ZagreusField_","4051","ZagreusField_4051","","","","听起来是笔不错的交易。","","",""
"Integrated","ZagreusField_","4052","ZagreusField_4052","","","","这笔交易相当划算。","","",""
"Integrated","ZagreusField_","4053","ZagreusField_4053","","","","这次池子里又会有什么呢？","","",""
"Integrated","ZagreusField_","4054","ZagreusField_4054","","","","这次井里会有什么呢？","","",""
"Integrated","ZagreusField_","4055","ZagreusField_4055","","","","看看有什么好东西吧。","","",""
"Integrated","ZagreusField_","4056","ZagreusField_4056","","","","让我看看你的货物吧，卡戎。","","",""
"Integrated","ZagreusField_","4057","ZagreusField_4057","","","","有什么我需要的吗？","","",""
"Integrated","ZagreusField_","4058","ZagreusField_4058","","","","有什么我能用得上的吗？","","",""
"Integrated","ZagreusField_","4059","ZagreusField_4059","","","","嗯，我来看看吧。","","",""
"Integrated","ZagreusField_","4060","ZagreusField_4060","","","","我来看看这口古井吧……","","",""
"Integrated","ZagreusField_","4061","ZagreusField_4061","","","","我买了。","","",""
"Integrated","ZagreusField_","4062","ZagreusField_4062","","","","我要那个。","","",""
"Integrated","ZagreusField_","4063","ZagreusField_4063","","","","应该能派得上用场。","","",""
"Integrated","ZagreusField_","4064","ZagreusField_4064","","","","来，就是它了。","","",""
"Integrated","ZagreusField_","4065","ZagreusField_4065","","","","就要这个了。","","",""
"Integrated","ZagreusField_","4066","ZagreusField_4066","","","","就要那个了。","","",""
"Integrated","ZagreusField_","4067","ZagreusField_4067","","","","就要它吧。","","",""
"Integrated","ZagreusField_","4068","ZagreusField_4068","","","","看起来很有用。","","",""
"Integrated","ZagreusField_","4069","ZagreusField_4069","","","","物有所值。","","",""
"Integrated","ZagreusField_","4070","ZagreusField_4070","","","","卖了。","","",""
"Integrated","ZagreusField_","4071","ZagreusField_4071","","","","嘿，塔纳。","","",""
"Integrated","ZagreusField_","4072","ZagreusField_4072","","","","啊，我就知道。","","",""
"Integrated","ZagreusField_","4073","ZagreusField_4073","","","","我刚刚还在想你呢。","","",""
"Integrated","ZagreusField_","4074","ZagreusField_4074","","","","你来得正是时候。","","",""
"Integrated","ZagreusField_","4075","ZagreusField_4075","","","","哎哟……","","",""
"Integrated","ZagreusField_","4076","ZagreusField_4076","","","","你好啊。","","",""
"Integrated","ZagreusField_","4077","ZagreusField_4077","","","","我不知道你能不能听到我的话，女神，但真的要谢谢你。","","",""
"Integrated","ZagreusField_","4078","ZagreusField_4078","","","","我变强了。","","",""
"Integrated","ZagreusField_","4079","ZagreusField_4079","","","","我变强了。","","",""
"Integrated","ZagreusField_","4080","ZagreusField_4080","","","","真不错。","","",""
"Integrated","ZagreusField_","4081","ZagreusField_4081","","","","变得更强了。","","",""
"Integrated","ZagreusField_","4082","ZagreusField_4082","","","","更强大的祝福。","","",""
"Integrated","ZagreusField_","4083","ZagreusField_4083","","","","真不错。","","",""
"Integrated","ZagreusField_","4084","ZagreusField_4084","","","","我的感觉变得更敏锐了。","","",""
"Integrated","ZagreusField_","4085","ZagreusField_4085","","","","额外的祝福。","","",""
"Integrated","ZagreusField_","4086","ZagreusField_4086","","","","力量源源不断。","","",""
"Integrated","ZagreusField_","4087","ZagreusField_4087","","","","真不错。","","",""
"Integrated","ZagreusField_","4088","ZagreusField_4088","","","","优惠价！","","",""
"Integrated","ZagreusField_","4089","ZagreusField_4089","","","","真是划算的买卖！","","",""
"Integrated","ZagreusField_","4090","ZagreusField_4090","","","","大优惠！","","",""
"Integrated","ZagreusField_","4091","ZagreusField_4091","","","","简直和抢没什么区别了！","","",""
"Integrated","ZagreusField_","4092","ZagreusField_4092","","","","简直和抢没什么区别了！我是说，借！","","",""
"Integrated","ZagreusField_","4093","ZagreusField_4093","","","","特惠价！","","",""
"Integrated","ZagreusField_","4094","ZagreusField_4094","","","","成为会员就是有好处！","","",""
"Integrated","ZagreusField_","4095","ZagreusField_4095","","","","优惠价，真不错。","","",""
"Integrated","ZagreusField_","4096","ZagreusField_4096","","","","那把钥匙给了我铜唇铁舌的能力。","","",""
"Integrated","ZagreusField_","4097","ZagreusField_4097","","","","啊，太棒了！","","",""
"Integrated","ZagreusField_","4098","ZagreusField_4098","","","","奖励卡！","","",""
"Integrated","ZagreusField_","4099","ZagreusField_4099","","","","是我的会员卡！","","",""
"Integrated","ZagreusField_","4100","ZagreusField_4100","","","","我的会员又续期了。","","",""
"Integrated","ZagreusField_","4101","ZagreusField_4101","","","","很好，让我注册个会员吧！","","",""
"Integrated","ZagreusField_","4102","ZagreusField_4102","","","","嘿，我还以为我把它弄丢了呢！","","",""
"Integrated","ZagreusField_","4103","ZagreusField_4103","","","","噢，是给我的吗？","","",""
"Integrated","ZagreusField_","4104","ZagreusField_4104","","","","是我的会员卡！","","",""
"Integrated","ZagreusField_","4109","ZagreusField_4109","","","","啊，我之前没想过。","","",""
"Integrated","ZagreusField_","4113","ZagreusField_4113","","","","两个祝福总比一个要好。","","",""
"Integrated","ZagreusField_","4114","ZagreusField_4114","","","","配合得不错。","","",""
"Integrated","ZagreusField_","4115","ZagreusField_4115","","","","我们上吧，伙计们！","","",""
"Integrated","ZagreusField_","4116","ZagreusField_4116","","","","团队合作！","","",""
"Integrated","ZagreusField_","4117","ZagreusField_4117","","","","谢谢你，我的家人。","","",""
"Integrated","ZagreusField_","4118","ZagreusField_4118","","","","谢谢你们两个。","","",""
"Integrated","ZagreusField_","4119","ZagreusField_4119","","","","感谢你们两个！","","",""
"Integrated","ZagreusField_","4120","ZagreusField_4120","","","","买一送一。","","",""
"Integrated","ZagreusField_","4121","ZagreusField_4121","","","","双重力量。","","",""
"Integrated","ZagreusField_","4122","ZagreusField_4122","","","","他们的力量合二为一。","","",""
"Integrated","ZagreusField_","4123","ZagreusField_4123","","","","戮力同心。","","",""
"Integrated","ZagreusField_","4124","ZagreusField_4124","","","","齐心协力。","","",""
"Integrated","ZagreusField_","4125","ZagreusField_4125","","","","再多也不嫌多。","","",""
"Integrated","ZagreusField_","4126","ZagreusField_4126","","","","无穷无尽的黑暗宝石。","","",""
"Integrated","ZagreusField_","4127","ZagreusField_4127","","","","神秘的黑暗宝石。","","",""
"Integrated","ZagreusField_","4128","ZagreusField_4128","","","","纯粹的黑暗宝石。","","",""
"Integrated","ZagreusField_","4129","ZagreusField_4129","","","","对黑暗的渴望。","","",""
"Integrated","ZagreusField_","4130","ZagreusField_4130","","","","多来一些吧……","","",""
"Integrated","ZagreusField_","4131","ZagreusField_4131","","","","我很抱歉，宙斯大人。","","",""
"Integrated","ZagreusField_","4132","ZagreusField_4132","","","","请原谅我，叔叔。","","",""
"Integrated","ZagreusField_","4133","ZagreusField_4133","","","","我也不想这么做，叔叔。","","",""
"Integrated","ZagreusField_","4134","ZagreusField_4134","","","","抱歉，波塞冬叔叔。","","",""
"Integrated","ZagreusField_","4135","ZagreusField_4135","","","","别生我的气了，好吗，叔叔？","","",""
"Integrated","ZagreusField_","4136","ZagreusField_4136","","","","波塞冬肯定不喜欢这样。","","",""
"Integrated","ZagreusField_","4137","ZagreusField_4137","","","","雅典娜女士，我很抱歉。","","",""
"Integrated","ZagreusField_","4138","ZagreusField_4138","","","","我也不想这么做，雅典娜。","","",""
"Integrated","ZagreusField_","4139","ZagreusField_4139","","","","请原谅我，雅典娜。","","",""
"Integrated","ZagreusField_","4140","ZagreusField_4140","","","","阿瑞斯，原谅我吧。","","",""
"Integrated","ZagreusField_","4141","ZagreusField_4141","","","","不要杀我，阿瑞斯。","","",""
"Integrated","ZagreusField_","4142","ZagreusField_4142","","","","抱歉，阿瑞斯大人。","","",""
"Integrated","ZagreusField_","4143","ZagreusField_4143","","","","阿弗洛狄忒女士，我很抱歉。","","",""
"Integrated","ZagreusField_","4144","ZagreusField_4144","","","","别记恨我，阿弗洛狄忒。","","",""
"Integrated","ZagreusField_","4145","ZagreusField_4145","","","","阿弗洛狄忒肯定会不高兴的。","","",""
"Integrated","ZagreusField_","4146","ZagreusField_4146","","","","抱歉，阿尔忒弥斯。","","",""
"Integrated","ZagreusField_","4147","ZagreusField_4147","","","","别太难过，好吗，阿尔忒弥斯女士？","","",""
"Integrated","ZagreusField_","4148","ZagreusField_4148","","","","我不得不这么做，阿尔忒弥斯。","","",""
"Integrated","ZagreusField_","4149","ZagreusField_4149","","","","抱歉，我的好朋友迪奥尼索司。","","",""
"Integrated","ZagreusField_","4150","ZagreusField_4150","","","","别往心里去，迪奥尼索司。","","",""
"Integrated","ZagreusField_","4151","ZagreusField_4151","","","","我们还是好朋友，是吧，迪奥尼索司？","","",""
"Integrated","ZagreusField_","4152","ZagreusField_4152","","","","我很抱歉，得墨忒尔女士。","","",""
"Integrated","ZagreusField_","4153","ZagreusField_4153","","","","请原谅我吧，得墨忒尔……","","",""
"Integrated","ZagreusField_","4154","ZagreusField_4154","","","","抱歉，得墨忒尔。","","",""
"Integrated","ZagreusField_","4155","ZagreusField_4155","","","","他肯定不喜欢这样。","","",""
"Integrated","ZagreusField_","4156","ZagreusField_4156","","","","她肯定不喜欢这样。","","",""
"Integrated","ZagreusField_","4157","ZagreusField_4157","","","","这种事情他是不会容忍的。","","",""
"Integrated","ZagreusField_","4158","ZagreusField_4158","","","","这种事情她是不会就这么算了的。","","",""
"Integrated","ZagreusField_","4159","ZagreusField_4159","","","","我别无选择。","","",""
"Integrated","ZagreusField_","4160","ZagreusField_4160","","","","我不得不那么做。","","",""
"Integrated","ZagreusField_","4161","ZagreusField_4161","","","","好吧，就这样吧。","","",""
"Integrated","ZagreusField_","4162","ZagreusField_4162","","","","我不得不选一个。","","",""
"Integrated","ZagreusField_","4163","ZagreusField_4163","","","","我得面对他的怒火了。","","",""
"Integrated","ZagreusField_","4164","ZagreusField_4164","","","","我得面对她的怒火了。","","",""
"Integrated","ZagreusField_","4165","ZagreusField_4165","","","","我们来让他大吃一惊吧。","","",""
"Integrated","ZagreusField_","4166","ZagreusField_4166","","","","我们来让她大吃一惊吧。","","",""
"Integrated","ZagreusField_","4167","ZagreusField_4167","","","","既然如此，我们就让他大吃一惊吧。","","",""
"Integrated","ZagreusField_","4168","ZagreusField_4168","","","","既然如此，我们就让她大吃一惊吧。","","",""
"Integrated","ZagreusField_","4169","ZagreusField_4169","","","","他不可能一直生我的气。","","",""
"Integrated","ZagreusField_","4170","ZagreusField_4170","","","","她不可能一直生我的气。","","",""
"Integrated","ZagreusField_","4171","ZagreusField_4171","","","","是时候重新赢回他的青睐了。","","",""
